index,salary,description_tokens
17070,,"['azure', 'python', 'scikit-learn', 'r', 'git', 'tableau', 'sql', 'snowflake', 'excel']"
17071,,['sql'
17072,,"['sql', 'spss']"
17073,,"['power_bi', 'excel', 'looker']"
17074,,"['power_bi', 'excel', 'looker']"
17075,,"['power_bi', 'excel', 'looker']"
17076,,['excel']
17077,,"['power_bi', 'python']"
17078,,"['excel', 'tableau']"
17079,,"['power_bi', 'python', 'sql', 'excel']"
17080,,['qlik']
17081,,['qlik']
17082,,"['outlook', 'go', 'tableau']"
17083,,
17084,,"['outlook', 'sas', 'go', 'tableau', 'spss']"
17085,,"['outlook', 'sas', 'go', 'tableau', 'spss']"
17086,,"['power_bi', 'python']"
17087,,"['power_bi', 'alteryx', 'excel', 'go', 'tableau', 'sql']"
17088,,['sap']
17089,,"['aws', 'mysql', 'looker']"
17090,,[]
17091,,[]
17092,,[]
17093,,"['redshift', 'python', 'looker', 'aws', 'sql']"
17094,,"['powershell', 'sql']"
17095,,"['excel', 'power_bi', 'tableau']"
17096,,"['redshift', 'python', 'looker', 'aws', 'sql']"
17097,,"['vba', 'excel', 'power_bi', 'powerpoint', 'sql']"
17098,,"['excel', 'sql']"
17099,,"['python', 'excel', 'powerpoint', 'r', 'sql']"
17100,,['sql']
17101,,"['spark', 'python', 'tableau', 'sql', 'snowflake']"
17102,,
17103,,"['outlook', 'vba']"
17104,,"['python', 'excel', 'tableau', 'sql']"
17105,,"['sas', 'r', 'word', 'sql', 'excel']"
17106,,"['sas', 'r', 'word', 'sql', 'excel']"
17107,,"['power_bi', 'python', 'sql', 'excel']"
17108,,"['spreadsheet', 'css', 'word', 'powerpoint', 'excel']"
17109,,"['microstrategy', 'jira', 'tableau', 'sq"
17110,,"['mysql', 'javascript', 'python', 'go', 'sql', 'snowflake', 'excel', 'power_bi', 'aws']"
17111,,"['python', 'excel', 'unix']"
17112,,"['gcp', 'airflow', 'python', 'postgresql', 'looker', 'tableau', 'sql']"
17113,,"['gcp', 'airflow', 'python', 'postgresql', 'looker', 'tableau', 'sql']"
17114,,"['gcp', 'airflow', 'python', 'postgresql', 'looker', 'tableau', 'sql']"
17115,,"['go', 'excel']"
17116,,"['tableau', 'sql', 'excel']"
17117,,"['power_bi', 'tableau', 'sql', 'excel']"
17118,,
17119,,
17120,,
17121,,
17122,,
17123,,
17124,,
17125,,
17126,,
17127,,
17128,,
17129,,
17130,,
17131,,['javascr
17132,,
17133,,
17134,,
17135,,
17136,,
17137,,
17138,,
17139,,
17140,,
17141,,
17142,,
17143,,
17144,,
17145,,
17146,,
17147,,
17148,,
17149,,
17150,,
17151,,
17152,,
17153,,
17154,,
17155,,
17156,,
17157,,"['sas',"
17158,,
17159,,
17160,,
17161,,
17162,,
17163,,
17164,,
17165,,
17166,,
17167,,
17168,,
17169,,
17170,,
17171,,
17172,,
17173,,
17174,,
17175,,
17176,,
17177,,[
17178,,
17179,,
17180,,
17181,,
17182,,
17183,,
17184,,
17185,,
17186,,
17187,,
17188,,
17189,,
17190,,
17191,,
17192,,
17193,,
17194,,
17195,,
17196,,
17197,,
17198,,
17199,,
17200,,
17201,,
17202,,"['azure', 'gcp', 'python', 'tableau', 'sql', 'pow"
17203,,
17204,,
17205,,
17206,,
17207,,
17208,,
17209,,
17210,,
17211,,
17212,,
17213,,
17214,,
17215,,
17216,,
17217,,
17218,,
17219,,
17220,,
17221,,
17222,,
17223,,
17224,,
17225,,
17226,,
17227,,
17228,,
17229,,
17230,,
17231,,
17232,,
17233,,
17234,,
17235,,
17236,,
17237,,
17238,,
17239,,
17240,,
17241,,
17242,,
17243,,
17244,,
17245,,
17246,,
17247,,
17248,,
17249,,
17250,,
17251,,
17252,,
17253,,
17254,,
17255,,
17256,,
17257,,
17258,,
17259,,
17260,,
17261,,
17262,,
17263,,
17264,,
17265,,
17266,,
17267,,"['word', 'excel', 'sharepo"
17268,,
17269,,
17270,,
17271,,
17272,,
17273,,
17274,,
17275,,
17276,,
17277,,
17278,,
17279,,
17280,,
17281,,
17282,,
17283,,
17284,,
17285,,
17286,130K a year,"['power_bi', 'snowflake', 'azure']"
17287,,
17288,,"['tableau', 'sql']"
17289,,"['power_bi', 'python']"
17290,,"['spreadsheet', 'word', 'powerpoint', 'jira', 'excel', 'visio']"
17291,,"['power_bi', 'python', 'excel', 'sql']"
17292,,[]
17293,,"['excel', 'sql']"
17294,,"['vba', 'excel', 'tableau', 'sql']"
17295,,
17296,,"['gcp', 'python', 'sql']"
17297,,"['python', 'r', 'excel']"
17298,,['sql']
17299,,[]
17300,,[]
17301,,"['excel', 'power_bi']"
17302,,['excel']
17303,,[]
17304,,[]
17305,,[]
17306,,
17307,,[]
17308,,"['excel', 'power_bi', 'tableau', 'sql']"
17309,,"['excel', 'spss', 'sas']"
17310,,"['excel', 'spss', 'sas']"
17311,,"['excel', 'spss', 'sas']"
17312,,"['excel', 'spss', 'sas']"
17313,,[]
17314,,[]
17315,,[]
17316,,[]
17317,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17318,,"['excel', 'power_bi', 'tableau']"
17319,,"['excel', 'power_bi', 'tableau']"
17320,,"['excel', 'power_bi', 'tableau', 'sql']"
17321,,"['excel', 'power_bi', 'tableau']"
17322,,"['excel', 'power_bi', 'tableau', 'sql']"
17323,,"['excel', 'power_bi', 'tableau', 'sql']"
17324,,"['excel', 'power_bi']"
17325,,"['excel', 'power_bi', 'tableau']"
17326,,"['dax', 'python', 'power_bi', 'tableau', 'sql']"
17327,,"['excel', 'power_bi', 'tableau']"
17328,,"['excel', 'power_bi', 'tableau']"
17329,,"['excel', 'power_bi', 'tableau']"
17330,,"['excel', 'power_bi', 'tableau']"
17331,,"['excel', 'power_bi', 'tableau']"
17332,,"['excel', 'power_bi', 'tableau']"
17333,,"['excel', 'power_bi', 'tableau']"
17334,,"['excel', 'power_bi', 'tableau']"
17335,,"['excel', 'power_bi', 'tableau']"
17336,,"['excel', 'power_bi', 'tableau', 'sql']"
17337,,"['excel', 'power_bi', 'tableau']"
17338,,"['excel', 'power_bi', 'tableau', 'sql']"
17339,,"['excel', 'power_bi']"
17340,,"['excel', 'power_bi', 'tableau']"
17341,,"['excel', 'power_bi']"
17342,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17343,,"['excel', 'power_bi', 'tableau']"
17344,,"['excel', 'power_bi']"
17345,,"['excel', 'power_bi']"
17346,,"['excel', 'power_bi']"
17347,,"['excel', 'power_bi', 'tableau']"
17348,,"['excel', 'power_bi', 'tableau']"
17349,,"['excel', 'power_bi']"
17350,,"['excel', 'power_bi']"
17351,,"['dax', 'python', 'power_bi', 'tableau', 'sql']"
17352,,[]
17353,,"['excel', 'power_bi', 'tableau', 'sql']"
17354,,"['excel', 'power_bi', 'tableau']"
17355,,"['excel', 'power_bi', 'tableau']"
17356,,"['excel', 'power_bi', 'tableau']"
17357,,"['excel', 'power_bi']"
17358,,"['excel', 'power_bi', 'tableau']"
17359,,"['excel', 'power_bi', 'tableau']"
17360,,"['excel', 'power_bi', 'tableau']"
17361,,"['excel', 'power_bi']"
17362,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17363,,"['excel', 'power_bi', 'tableau']"
17364,,"['excel', 'power_bi', 'tableau']"
17365,,"['excel', 'power_bi']"
17366,,"['excel', 'power_bi', 'tableau']"
17367,,"['excel', 'power_bi', 'tableau']"
17368,,['sql']
17369,,['sql']
17370,,['sql']
17371,,['sql']
17372,,"['power_bi', 'python']"
17373,,
17374,,['sql']
17375,,"['excel', 'power_bi']"
17376,,"['excel', 'power_bi']"
17377,,"['excel', 'power_bi']"
17378,,"['outlook', 'word', 'powerpoint', 'excel']"
17379,,"['swift', 'power_bi']"
17380,,"['swift', 'power_bi']"
17381,,"['azure', 'sql']"
17382,,"['power_bi', 'python', 'excel', 'sql']"
17383,,"['excel', 'power_bi', 'tableau', 'sql']"
17384,,"['excel', 'power_bi', 'tableau']"
17385,,"['excel', 'power_bi', 'tableau', 'sql']"
17386,,"['excel', 'power_bi']"
17387,,"['excel', 'power_bi', 'tableau']"
17388,,"['excel', 'power_bi']"
17389,,"['excel', 'power_bi', 'tableau']"
17390,,"['excel', 'power_bi']"
17391,,[]
17392,,"['excel', 'power_bi', 'tableau', 'sql']"
17393,,"['excel', 'power_bi', 'tableau']"
17394,,"['excel', 'power_bi', 'tableau', 'sql']"
17395,,"['excel', 'power_bi', 'tableau', 'sql']"
17396,,"['excel', 'power_bi', 'tableau']"
17397,,"['excel', 'power_bi', 'tableau', 'sql']"
17398,,"['excel', 'power_bi', 'tableau']"
17399,,"['excel', 'power_bi']"
17400,,"['excel', 'power_bi', 'tableau']"
17401,,"['excel', 'power_bi', 'tableau']"
17402,,"['excel', 'power_bi', 'tableau']"
17403,,"['excel', 'power_bi']"
17404,,"['excel', 'power_bi', 'tableau']"
17405,,"['excel', 'power_bi', 'tableau']"
17406,,"['excel', 'power_bi', 'tableau']"
17407,,"['excel', 'power_bi']"
17408,,"['excel', 'power_bi', 'tableau']"
17409,,"['excel', 'power_bi']"
17410,,"['excel', 'power_bi', 'tableau']"
17411,,"['excel', 'power_bi']"
17412,,"['excel', 'power_bi']"
17413,,"['excel', 'power_bi']"
17414,,[]
17415,,
17416,,"['excel', 'power_bi', 'tableau']"
17417,,"['excel', 'power_bi', 'tableau']"
17418,,"['ssis', 'power_bi', 'sql']"
17419,,[]
17420,,"['azure', 'python', 'r', 'tableau', 'sql', 'excel', 'power_bi', 'aws']"
17421,,"['power_bi', 'python']"
17422,,"['excel', 'sql']"
17423,,['excel']
17424,,"['power_bi',"
17425,,"['excel', 'sql']"
17426,,"['excel', 'power_bi']"
17427,,"['excel', 'power_bi']"
17428,,['power_bi']
17429,,"['power_bi', 'python', 'sql', 'excel']"
17430,,[]
17431,,[]
17432,,"['sas', 'python', 'r', 'sql', 'snowflake', 'excel', 'power_bi', 'spss']"
17433,,"['sas', 'python', 'r', 'sql', 'snowflake', 'excel', 'power_bi', 'spss']"
17434,,"['excel', 'microstrategy', 'sql']"
17435,,"['sas', 'spark', 'python', 'ssis', 'r', 'c++', 'scala', 'tableau', 'java', 'sql', 'snowflake', 'power_bi', 'spss', 'nosql']"
17436,,[]
17437,,"['power_bi', 'ssis', 'word', 'powerpoint', 'sql', 'snowflake', 'excel', 'power_bi', 'visio']"
17438,,"['alteryx', 'assembly', 'sap', 'word', 'powerpoint', 'tableau', 'excel']"
17439,,"['excel', 'power_bi', 'tableau']"
17440,,"['hadoop', 'dax', 'python', 'power_bi', 'tableau', 'r', 'sas', 'sql']"
17441,,"['excel', 'power_bi', 'tableau']"
17442,,"['excel', 'power_bi', 'tableau']"
17443,,"['excel', 'power_bi', 'tableau']"
17444,,"['excel', 'power_bi', 'tableau']"
17445,,"['excel', 'power_bi', 'tableau', 'sql']"
17446,,"['excel', 'power_bi', 'tableau']"
17447,,"['excel', 'power_bi']"
17448,,"['excel', 'power_bi']"
17449,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17450,,"['power_bi', 'alteryx', 'snowflake', 'excel', 'power_bi', 'tab"
17451,,[]
17452,,"['excel', 'power_bi', 'tableau']"
17453,,"['power_bi', 'tableau', 'sql']"
17454,,"['spark', '"
17455,,
17456,,"['excel', 'sql']"
17457,,"['power_bi', 'python']"
17458,,[]
17459,,[]
17460,,"['power_bi', 'python', 'r', 'tableau', 'excel', 'spss']"
17461,,['excel']
17462,,['c']
17463,,
17464,,[]
17465,,[]
17466,,['sql']
17467,,['sql']
17468,65KÐ80K a year,"['vba', 'python', 'spreadsheet', 'tableau', 'matlab']"
17469,65KÐ80K a year,"['vba', 'python', 'spreadsheet', 'tableau', 'matlab']"
17470,65KÐ80K a year,"['vba', 'python', 'spreadsheet', 'tableau', 'matlab']"
17471,65KÐ80K a year,"['vba', 'python', 'spreadsheet', 'tableau', 'matlab']"
17472,88KÐ143K a year,"['hadoop', 'alteryx', 'sap', 'jira', 'tableau', 'excel', 'power_bi']"
17473,,
17474,,[]
17475,,"['python', 'r', 'tableau', 'sql']"
17476,,"['hadoop', 'spark', 'nosql']"
17477,,"['hadoop', 'spark', 'nosql']"
17478,,"['excel', 'power_bi', 'tableau']"
17479,,"['excel', 'power_bi', 'tableau']"
17480,,"['excel', 'power_bi', 'tableau']"
17481,,"['alteryx', 'sas', 'python', 'r', 'tableau', 'sql']"
17482,,"['excel', 'sql']"
17483,,"['sap', 'power_bi', 'excel']"
17484,,"['power_bi', 'python']"
17485,,[]
17486,,[]
17487,,"['snowflake', 'excel', 'power_bi', 'sap', 'tableau']"
17488,,[]
17489,,[]
17490,,[]
17491,,"['powershell', 'postgresql', 'azure', 'bash', 'python', 'r', 'linux', 'sql', 'sharepoint']"
17492,,
17493,,[]
17494,,"['sas', 'python', 'r', 'sql', 'snowflake', 'excel', 'power_bi', 'spss']"
17495,,"['python', 'sql', 'excel', 'power_bi']"
17496,,"['power_bi', 'excel', 'tableau']"
17497,,"['power_bi', 'python', 'sql', 'excel']"
17498,,"['power_bi', 'python', 'sql', 'excel']"
17499,,"['power_bi', 'python']"
17500,,"['power_bi', 'python']"
17501,,"['power_bi', 'python']"
17502,,[]
17503,,[]
17504,,"['vba', 'python', 'tableau', 'aws', 'pl/sql', 'sql']"
17505,,[]
17506,,"['jupyter', 'python', 'r', 'github', 'java']"
17507,,"['jira', 'sql']"
17508,,"['python', 'r', 'java']"
17509,,[]
17510,,"['power_bi', 'ssis', 'word', 'powerpoint', 'sql', 'excel', 'power_bi', 'visio']"
17511,,"['power_bi', 'python']"
17512,,['excel']
17513,,[]
17514,65KÐ80K a year,"['vba', 'python', 'spreadsheet', 'tableau', 'matlab']"
17515,,[]
17516,,"['python', 'excel', 'go', 'sql']"
17517,,"['r', 'c']"
17518,,"['word', 'powerpoint', 'sql', 'excel']"
17519,,['sql']
17520,,['sql']
17521,,"['tableau', 'r', 'sas', 'sql']"
17522,,"['powershell', 'excel', 'power_bi', 'powerpoint', 'jira', 'sql']"
17523,,"['sas', 'python', 'r', 'sql', 'snowflake', 'excel', 'power_bi', 'spss']"
17524,,"['alteryx', 'python', 'go', 'tableau', 'sql']"
17525,,"['sas', 'python', 'r', 'tableau', 'sql']"
17526,,"['qlik', 'power_bi', 'ssrs', 'python', 'ssis', 'azure', 'tableau', 'r', 'aws', 'bitbucket', 'sql', 'github']"
17527,,"['python', 'nosql', 'tableau', 'r', 'sql']"
17528,,['power_bi'
17529,,"['python', 'sql']"
17530,,"['outlook', 'word', 'sql', 'excel']"
17531,,"['excel', 'sql']"
17532,,"['power_bi', 'tableau', 'sql']"
17533,,"['airflow', 'snowflake', 'python', 'tableau', 'r', 'sql', 'pandas']"
17534,,[]
17535,,[]
17536,,[]
17537,,[]
17538,,[]
17539,,[]
17540,,[]
17541,,['sql']
17542,,['sql']
17543,,[]
17544,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17545,,"['vba', 'python', 'r', 'tableau', 'sql', 'excel', 'power_bi']"
17546,,"['hadoop', 'spark', 'nosql']"
17547,,"['python', 'excel', 'power_bi', 'tableau', 'sql']"
17548,,"['excel', 'jira']"
17549,,['excel']
17550,,"['redshift', 'aws', 'sql']"
17551,,"['gcp', 'power_bi', 'looker']"
17552,,"['gcp', 'alteryx', 'tableau', 'sql']"
17553,60Ð65 an hour,"['ssis', 'sql']"
17554,65KÐ75K a year,"['vba', 'python', 'spreadsheet', 'tableau', 'matlab']"
17555,,"['alteryx', 'python', 'r', 'tableau', 'sql']"
17556,,[]
17557,,[]
17558,,"['power_bi', 'tableau', 'sql']"
17559,,[]
17560,,"['excel', 'power_bi', 'tableau']"
17561,,"['c', 'tableau', 'sql']"
17562,,[]
17563,,"['powerpoint', 'pl/sql', 'sql', 'excel', 'visio']"
17564,,
17565,,"['excel', 'sql']"
17566,,"['powerpoint', 'pl/sql', 'sql', 'excel', 'visio']"
17567,,['excel']
17568,,"['outlook', 'word', 'sql', 'excel', 'sharepoint']"
17569,,"['excel', 'sql']"
17570,,[]
17571,,['sql']
17572,,['sql']
17573,,"['excel', 'power_bi']"
17574,,"['excel', 'power_bi', 'sap']"
17575,40KÐ65K a year,"['javascript', 'python', 'excel', 'tableau', 'r', 'sql']"
17576,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17577,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17578,,"['excel', 'power_bi', 'tableau', 'sql']"
17579,,"['word', 'excel', 'sap', 'spreadsheet']"
17580,,[]
17581,,"['sas', 'python', 'r', 'sql', 'excel']"
17582,,"['sas', 'power_bi', 'python', 'r', 'tableau', 'sql', 'spss']"
17583,,"['tableau', 'sql']"
17584,,"['python', 'splunk']"
17585,,"['excel', 'power_bi', 'sas', 'sql']"
17586,,"['python', 'excel', 'sql']"
17587,,[]
17588,,
17589,,['linux']
17590,,[]
17591,,"['alteryx', 'julia', 'python', 'r', 'qlik', 'scala', 'java', 'matlab', 'sql']"
17592,,"['power_bi', 'excel', 'ssis', 'microstrategy', 'sql']"
17593,,"['python', 'tableau', 'sql', 'power_bi']"
17594,,"['ssrs', 'microstrategy', 'tableau', 'sql']"
17595,,
17596,,
17597,,['excel']
17598,,"['microstrategy', 'jira', 'tableau', 'sql']"
17599,,"['power_bi', 'python']"
17600,,"['power_bi', 'python', 'sql', 'excel']"
17601,,"['power_bi', 'python']"
17602,,"['power_bi', 'python', 'sql', 'excel']"
17603,,"['power_bi', 'python']"
17604,,"['excel', 'sql']"
17605,,"['python', 'sql', 'power_bi']"
17606,,"['alteryx', 'excel', 'sap']"
17607,,[]
17608,,[]
17609,,"['spreadsheet', 'html', 'sas', 'javascript', 'python', 'r', 'css', 'sql']"
17610,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17611,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17612,,"['excel', 'spss', 'sas']"
17613,,"['excel', 'spss', 'sas']"
17614,,"['excel', 'spss', 'sas']"
17615,,"['python', 'sql']"
17616,,"['cognos', 'excel', 'sql', 'c']"
17617,,"['word', 'excel', 'power_bi', 'powerpoint', 'go']"
17618,,"['go', 'sap']"
17619,,"['sap', 'azure', 'python', 'c', 'java', 'excel', 'aws']"
17620,,"['excel', 'sap']"
17621,,"['hadoop', 'python', 'azure', 'aws', 'r', 'sql']"
17622,,"['azure', 'sql']"
17623,,"['spark', 'vba', 'excel', 'power_bi', 'azure', 'tableau', 'sql']"
17624,,"['ssrs', 'ssis', 'asp.net', 'tableau', 'sql']"
17625,,[]
17626,,['sql']
17627,,['spreadsh
17628,,"['spreadsheet', 'word', 'sql', 'excel']"
17629,,"['python', '"
17630,,[]
17631,,"['powerpoint', 'pl/sql', 'sql', 'excel', 'visio']"
17632,,"['excel', 'sql']"
17633,,"['excel', 'sql']"
17634,,"['sql', 'excel']"
17635,,['excel']
17636,,"['excel', 'tableau', 'sql']"
17637,,[]
17638,,"['power_bi', 'excel', 'go', 'sql']"
17639,,"['ssis', 'power_bi', 'azure', 'sql']"
17640,,
17641,,"['excel', 'power_bi', 'splunk', 'sql']"
17642,,"['azure', 'sql']"
17643,,"['azure', 'sql']"
17644,,"['power_bi', 'snowflake', 'sql']"
17645,,"['outlook', 'sas', 'python', 'r', 'word', 'powerpoint', 't"
17646,,"['outlook', 'sas', 'python', 'r', 'word', 'powerpoint', 'tableau', 'sql', 'excel']"
17647,,"['outlook', 'sas', 'python', 'r', 'word', 'powerpoint', 'tableau', 'sql', 'excel']"
17648,65 an hour,"['hadoop', 'spark', 'snowflake', 'python', 'excel', 'powerpoint', 'scala', 'visio', 'sql']"
17649,,"['shell', 'mysql', 'python', 'linux', 'tableau', 'sql']"
17650,,"['outlook', 'word', 'excel', 'powerpoint']"
17651,,"['outlook', 'word', 'excel', 'powerpoint']"
17652,,"['azure', 'ssis', 'power_bi', 'sql']"
17653,,"['splunk', 'excel', 'sql']"
17654,,"['splunk', 'excel', 'sql']"
17655,20Ð35 an hour,"['outlook', 'excel', 'r']"
17656,20Ð35 an hour,"['outlook', 'excel', 'r']"
17657,40Ð45 an hour,"['excel', 'sql']"
17658,60Ð65 an hour,"['powershell', 'power_bi',"
17659,65Ð70 an hour,"['sql', 'power_bi', 'sharepoint']"
17660,76Ð102 an hour,"['python', 'airflow', 'tableau', 'sql', 'aws']"
17661,69.93Ð104.89 an hour,[]
17662,69.93Ð104.89 an hour,[]
17663,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
17664,,"['python', 'r', 'tableau', 'sql']"
17665,,"['alteryx', 'tableau']"
17666,,[]
17667,,"['spark', 'shell', 'python', 'git', 'aurora', 'sql', 'redshift', 'snowflake', 'nosql', 'aws']"
17668,,"['spark', 'shell', 'python', 'git', 'aurora', 'sql', 'redshift', 'snowflake', 'nosql', 'aws']"
17669,,"['hadoop', 'spark', 'qlik', 'alteryx', 'assembly', 'nosql', 'sql']"
17670,,"['alteryx', 'sas', 'power_bi', 'python', 'ssis', 'microstrategy', 'tableau', 'sql']"
17671,,"['python', 'postgresql', 'aws', 'sql']"
17672,,"['power_bi', 'excel', 'power_bi']"
17673,,"['excel', 'sql']"
17674,,"['power_bi', 'azure', 'tableau', 'sql']"
17675,,"['snowflake', 'gcp', 'tableau']"
17676,,['go']
17677,,['sap']
17678,,['sap']
17679,,['sap']
17680,,"['power_bi', 'python', 'excel', 'sql']"
17681,38Ð45 an hour,"['python', 'tableau', 'r', 'sql']"
17682,62Ð65 an hour,[]
17683,,"['python', 'r', 'tableau', 'sql', 'spss']"
17684,,"['spreadsheet', 'go']"
17685,,"['go', 'tableau', 'sql']"
17686,"78,080 a year","['python', 'spreadsheet', 'r', 'powerpoint', 'tableau', 'sql', 'excel', 'power_bi', 'spss']"
17687,,"['power_bi', 'snowflake', 'python', 'looker', 'r', 'sql']"
17688,,"['python', 'excel', 'powerpoint', 'r', 'sql']"
17689,78.7KÐ140K a year,
17690,,"['azure', 'pandas', 'spark', 't-sql', 'typescript', 'javascript', 'python', 'r', 'git', 'c', 'qlik', 'scala', 'tableau', 'matlab', 'sql', 'power_bi', 'aws']"
17691,,"['go', 'tableau', 'sql', 'excel', 'power_bi']"
17692,,['sql']
17693,,"['visual_basic', 'excel']"
17694,,"['visual_basic', 'excel']"
17695,,"['sas', 'python', 'r', 'tableau', 'sql', 'power_bi']"
17696,,
17697,,['python']
17698,,"['excel', 'sql']"
17699,,"['excel', 'sql']"
17700,,['sharepoint']
17701,,[]
17702,,"['word', 'excel']"
17703,,[]
17704,,['aws']
17705,,"['word', 'python', 'excel', 'powerpoint', 'tableau', 'r', 'sql']"
17706,,"['python', 'looker', 'tableau', 'sql', 'github']"
17707,,"['cognos', 'tableau', 'power_bi']"
17708,,['sql']
17709,,['excel']
17710,40Ð52 an hour,[]
17711,50Ð54 an hour,['excel']
17712,"52,743.60 a year","['outlook', 'word', 'sql', 'excel', 'visio']"
17713,60KÐ70K a year,"['power_bi', 'powerpoint', 'sql', 'excel', 'sharepoint']"
17714,90KÐ130K a year,"['excel', 'sql']"
17715,97.7KÐ150K a year,"['python', 'r', 'tabl"
17716,46.9KÐ78.2K a year,['excel']
17717,"77,641.18Ð190,998.06 a year","['python', 'excel', 'powerpoint', 'tableau', 'sql']"
17718,,['excel']
17719,,"['word', 'spreadsheet', 'spreadsheet']"
17720,,"['sas', 't-sql', 'python', 'r', 'c++', 'c', 'sql']"
17721,,"['ssrs', 'pl/sql', 'sql']"
17722,,
17723,,"['python', 'tableau', 'sql']"
17724,,"['vba', 'r', 'tableau', 'sql', 'excel', 'power_bi']"
17725,,"['vba', 'alteryx', 'power_bi', 'sql']"
17726,,[]
17727,,
17728,100K a year,"['excel', 'tableau', 'sql']"
17729,,"['azure', 'tableau', 'java', 'sql']"
17730,,"['spreadsheet', 'excel']"
17731,,"['sas', 't-sql', 'visual_basic', 'word', 'dax', 'powerpoint', 'sql', 'excel', 'power_bi', 'visio']"
17732,,[]
17733,,
17734,,"['power_bi', 'python', 'looker', 'r', 'tableau', 'sql', 'redshift', 'snowflake']"
17735,15Ð30 an hour,"['excel', 'sql', 'spreadsheet']"
17736,30Ð40 an hour,"['cognos', 'word', 'power_bi', 'tableau', 'sas']"
17737,30Ð50 an hour,"['dax', 'python', 'power_bi', 'tableau', 'r']"
17738,75KÐ90K a year,"['julia', 'javascript', 'python', 'ten"
17739,80KÐ120K a year,"['sas', 't-sql', 'python', 'r', 'c++', 'c', 'sql']"
17740,90KÐ100K a year,"['mysql', 'python', 'looker', 'bitbucket', 'sql', 'aws']"
17741,100KÐ120K a year,"['python', 'r', 'sql']"
17742,115KÐ125K a year,"['t-sql', 'ssrs', 'power_bi', 'go', 'tableau', 'sql']"
17743,"77,506Ð87,195 a year",[]
17744,,[]
17745,,"['spreadsheet', 'go', 'sql', 'excel']"
17746,,['excel']
17747,,
17748,,"['word', 'excel', 'powerpoint', 'tableau']"
17749,,"['power_bi', 'go', 'azure', 'sql']"
17750,,"['python', 'sql', 'pytorch', 'tensorflow']"
17751,,"['outlook', 'word', 'excel']"
17752,,"['python', 'r', 'sql', 'excel']"
